knr,knavn,aar,bef_K_0_14,bef_K_15_29,bef_K_30_74,bef_K_75_105,bef_M_0_14,bef_M_15_29,bef_M_30_74,bef_M_75_105,bef_MK_0_14,bef_MK_15_29,bef_MK_30_74,bef_MK_75_105
0914,Tvedestrand,2003,572,560,1559,339,512,556,1579,184,1084,1116,3138,523
0914,Tvedestrand,2004,544,566,1576,336,498,537,1599,183,1042,1103,3175,519
0914,Tvedestrand,2005,537,549,1590,334,484,534,1609,193,1021,1083,3199,527
0914,Tvedestrand,2006,525,549,1588,334,471,509,1616,193,996,1058,3204,527
0914,Tvedestrand,2007,507,544,1583,337,453,518,1626,199,960,1062,3209,536
0914,Tvedestrand,2008,497,554,1607,334,458,499,1664,198,955,1053,3271,532
0914,Tvedestrand,2009,496,546,1642,328,458,530,1683,201,954,1076,3325,529
0914,Tvedestrand,2010,491,532,1656,320,466,510,1697,204,957,1042,3353,524
0914,Tvedestrand,2011,489,547,1659,319,489,501,1687,208,978,1048,3346,527
0914,Tvedestrand,2012,472,566,1676,315,499,513,1705,208,971,1079,3381,523
0914,Tvedestrand,2013,479,571,1680,325,495,492,1760,202,974,1063,3440,527
0914,Tvedestrand,2014,479,542,1692,322,508,492,1775,198,987,1034,3467,520
0919,Froland,1999,474,454,1072,194,529,481,1131,124,1003,935,2203,318
0919,Froland,2000,468,450,1079,192,503,483,1148,117,971,933,2227,309
0919,Froland,2001,458,437,1109,197,501,483,1179,121,959,920,2288,318
0919,Froland,2002,473,433,1145,198,503,479,1215,115,976,912,2360,313
0919,Froland,2003,497,440,1171,191,516,484,1249,107,1013,924,2420,298
0919,Froland,2004,492,450,1163,189,501,491,1252,103,993,941,2415,292
0919,Froland,2005,487,418,1183,177,498,492,1258,100,985,910,2441,277
0919,Froland,2006,491,441,1198,184,503,505,1279,101,994,946,2477,285
0919,Froland,2007,467,447,1215,179,515,488,1290,106,982,935,2505,285
0919,Froland,2008,458,454,1259,166,516,498,1326,108,974,952,2585,274
0919,Froland,2009,461,455,1271,168,500,516,1338,110,961,971,2609,278
0919,Froland,2010,482,481,1277,172,517,519,1379,109,999,1000,2656,281
0919,Froland,2011,498,481,1308,176,521,529,1423,112,1019,1010,2731,288
0919,Froland,2012,498,507,1348,173,541,532,1453,116,1039,1039,2801,289
0919,Froland,2013,527,510,1391,178,563,563,1499,120,1090,1073,2890,298
0919,Froland,2014,527,502,1423,179,581,560,1510,128,1108,1062,2933,307
0926,Lillesand,1999,779,893,2224,397,895,974,2281,201,1674,1867,4505,598
0926,Lillesand,2000,784,886,2262,397,887,956,2317,210,1671,1842,4579,607
0926,Lillesand,2001,793,877,2308,380,912,949,2345,222,1705,1826,4653,602
0926,Lillesand,2002,779,862,2348,377,906,965,2361,228,1685,1827,4709,605
0926,Lillesand,2003,776,866,2388,387,938,920,2369,236,1714,1786,4757,623
0926,Lillesand,2004,766,859,2412,381,927,908,2374,242,1693,1767,4786,623
0926,Lillesand,2005,783,842,2442,367,923,908,2432,246,1706,1750,4874,613
0926,Lillesand,2006,778,829,2476,369,905,880,2445,255,1683,1709,4921,624
0926,Lillesand,2007,796,815,2506,371,894,882,2483,256,1690,1697,4989,627
0926,Lillesand,2008,818,805,2564,366,904,882,2545,251,1722,1687,5109,617
0926,Lillesand,2009,825,816,2585,371,907,864,2605,247,1732,1680,5190,618
0926,Lillesand,2010,821,826,2634,359,920,884,2658,245,1741,1710,5292,604
0926,Lillesand,2011,853,865,2677,368,942,899,2719,248,1795,1764,5396,616
0926,Lillesand,2012,877,863,2753,353,957,906,2784,247,1834,1769,5537,600
0926,Lillesand,2013,904,866,2792,363,989,892,2837,268,1893,1758,5629,631
0926,Lillesand,2014,912,865,2807,377,995,919,2833,280,1907,1784,5640,657
0928,Birkenes,1999,436,403,1001,194,460,484,1032,134,896,887,2033,328
0928,Birkenes,2000,455,419,1025,185,472,482,1058,133,927,901,2083,318
0928,Birkenes,2001,453,402,1041,187,485,498,1088,134,938,900,2129,321
0928,Birkenes,2002,441,395,1053,186,480,472,1094,132,921,867,2147,318
0928,Birkenes,2003,449,406,1062,191,487,469,1108,126,936,875,2170,317
0928,Birkenes,2004,442,407,1075,182,488,464,1105,123,930,871,2180,305
0928,Birkenes,2005,430,411,1085,187,488,455,1115,122,918,866,2200,309
0928,Birkenes,2006,433,426,1092,177,482,456,1138,119,915,882,2230,296
0928,Birkenes,2007,425,422,1114,165,489,468,1152,116,914,890,2266,281
0928,Birkenes,2008,445,423,1121,163,487,486,1199,109,932,909,2320,272
0928,Birkenes,2009,461,441,1156,165,489,494,1234,108,950,935,2390,273
0928,Birkenes,2010,455,457,1180,168,479,494,1274,102,934,951,2454,270
0928,Birkenes,2011,465,494,1183,165,511,510,1283,103,976,1004,2466,268
0928,Birkenes,2012,470,482,1221,159,534,490,1300,104,1004,972,2521,263
0928,Birkenes,2013,481,475,1267,159,542,496,1339,116,1023,971,2606,275
0928,Birkenes,2014,480,483,1290,158,546,510,1353,108,1026,993,2643,266
0929,Åmli,1999,154,170,435,133,178,188,510,77,332,358,945,210
0929,Åmli,2000,147,165,440,128,173,190,516,77,320,355,956,205
0929,Åmli,2001,148,167,444,125,176,183,521,71,324,350,965,196
0929,Åmli,2002,162,150,470,112,171,189,509,71,333,339,979,183
0929,Åmli,2003,154,147,461,111,170,189,515,65,324,336,976,176
0929,Åmli,2004,150,153,461,114,169,216,520,64,319,369,981,178
0929,Åmli,2005,143,153,446,112,168,191,507,65,311,344,953,177
0929,Åmli,2006,136,151,452,109,161,176,521,64,297,327,973,173
0929,Åmli,2007,140,154,470,102,161,169,538,66,301,323,1008,168
0929,Åmli,2008,147,156,479,96,169,162,544,67,316,318,1023,163
0929,Åmli,2009,150,152,494,93,178,155,554,67,328,307,1048,160
0929,Åmli,2010,155,148,495,94,173,165,545,68,328,313,1040,162
0929,Åmli,2011,148,144,492,94,169,157,547,64,317,301,1039,158
0929,Åmli,2012,148,150,481,94,157,175,545,64,305,325,1026,158
0929,Åmli,2013,145,145,485,92,143,175,550,57,288,320,1035,149
0929,Åmli,2014,147,141,488,93,142,168,556,58,289,309,1044,151
0935,Iveland,1999,128,111,255,36,130,117,284,30,258,228,539,66
0935,Iveland,2000,136,110,261,40,128,124,287,29,264,234,548,69
0935,Iveland,2001,135,110,266,44,118,134,284,31,253,244,550,75
0935,Iveland,2002,120,115,265,40,118,136,275,32,238,251,540,72
0935,Iveland,2003,122,117,268,45,117,134,287,31,239,251,555,76
0935,Iveland,2004,130,112,273,46,122,134,290,36,252,246,563,82
0935,Iveland,2005,125,112,284,45,122,130,299,35,247,242,583,80
0935,Iveland,2006,111,112,296,46,123,127,311,30,234,239,607,76
0935,Iveland,2007,104,116,305,45,131,128,315,35,235,244,620,80
0935,Iveland,2008,107,122,309,45,128,132,323,30,235,254,632,75
0935,Iveland,2009,104,133,303,49,122,140,328,28,226,273,631,77
0935,Iveland,2010,114,140,308,48,126,140,341,24,240,280,649,72
0935,Iveland,2011,112,152,317,50,127,142,357,27,239,294,674,77
0935,Iveland,2012,113,149,314,51,130,133,360,24,243,282,674,75
0935,Iveland,2013,106,151,312,50,122,137,354,27,228,288,666,77
0935,Iveland,2014,112,153,326,47,131,137,366,25,243,290,692,72
0937,Evje og Hornnes,1999,292,349,846,174,302,375,854,122,594,724,1700,296
0937,Evje og Hornnes,2000,289,349,843,179,306,370,853,121,595,719,1696,300
0937,Evje og Hornnes,2001,287,337,856,183,308,378,860,112,595,715,1716,295
0937,Evje og Hornnes,2002,286,333,868,175,314,359,858,107,600,692,1726,282
0937,Evje og Hornnes,2003,287,322,872,174,319,342,872,107,606,664,1744,281
0937,Evje og Hornnes,2004,290,321,863,177,310,341,877,104,600,662,1740,281
0937,Evje og Hornnes,2005,283,309,866,178,306,333,890,101,589,642,1756,279
0937,Evje og Hornnes,2006,288,323,865,176,313,326,883,104,601,649,1748,280
0937,Evje og Hornnes,2007,292,303,872,175,317,316,896,105,609,619,1768,280
0937,Evje og Hornnes,2008,300,301,878,169,312,318,906,102,612,619,1784,271
0937,Evje og Hornnes,2009,310,305,896,173,323,317,925,109,633,622,1821,282
0937,Evje og Hornnes,2010,307,303,899,175,325,307,943,108,632,610,1842,283
0937,Evje og Hornnes,2011,309,316,918,172,330,328,943,109,639,644,1861,281
0937,Evje og Hornnes,2012,299,323,931,176,338,324,960,107,637,647,1891,283
0937,Evje og Hornnes,2013,301,332,939,180,350,329,977,105,651,661,1916,285
0937,Evje og Hornnes,2014,297,314,940,176,344,333,994,106,641,647,1934,282
0938,Bygland,1999,107,113,328,98,112,146,345,54,219,259,673,152
0938,Bygland,2000,116,118,335,97,124,142,355,50,240,260,690,147
0938,Bygland,2001,115,117,335,98,122,136,360,46,237,253,695,144
0938,Bygland,2002,104,115,335,90,121,135,348,48,225,250,683,138
0938,Bygland,2003,108,113,327,80,124,135,356,50,232,248,683,130
0938,Bygland,2004,115,105,336,77,122,145,358,48,237,250,694,125
0938,Bygland,2005,115,104,350,70,124,135,359,48,239,239,709,118
0938,Bygland,2006,115,101,348,67,117,127,365,42,232,228,713,109
0938,Bygland,2007,110,94,346,66,102,130,370,39,212,224,716,105
0938,Bygland,2008,108,82,352,63,103,117,367,43,211,199,719,106
0938,Bygland,2009,105,79,346,64,102,109,367,44,207,188,713,108
0938,Bygland,2010,103,79,351,66,99,109,362,45,202,188,713,111
0938,Bygland,2011,96,86,357,67,101,100,381,43,197,186,738,110
0938,Bygland,2012,95,86,349,62,101,92,386,41,196,178,735,103
0938,Bygland,2013,93,91,346,58,93,94,379,41,186,185,725,99
0938,Bygland,2014,87,98,339,57,88,101,379,42,175,199,718,99
0940,Valle,1999,104,147,341,103,132,144,381,53,236,291,722,156
0940,Valle,2000,112,143,336,104,142,140,383,56,254,283,719,160
0940,Valle,2001,118,143,338,105,150,134,386,59,268,277,724,164
0940,Valle,2002,116,136,339,104,142,142,384,60,258,278,723,164
0940,Valle,2003,119,127,337,100,141,139,382,61,260,266,719,161
0940,Valle,2004,118,114,337,94,139,145,386,55,257,259,723,149
0940,Valle,2005,116,104,341,90,137,140,382,54,253,244,723,144
0940,Valle,2006,119,101,335,90,127,130,380,55,246,231,715,145
0940,Valle,2007,111,103,334,89,127,119,375,53,238,222,709,142
0940,Valle,2008,114,105,327,89,120,116,383,55,234,221,710,144
0940,Valle,2009,109,102,330,85,113,115,375,55,222,217,705,140
0940,Valle,2010,105,106,337,80,107,117,378,46,212,223,715,126
0940,Valle,2011,102,103,345,75,113,118,376,39,215,221,721,114
0940,Valle,2012,99,104,345,74,111,131,379,41,210,235,724,115
0940,Valle,2013,91,105,347,70,103,131,376,45,194,236,723,115
0940,Valle,2014,88,112,350,64,107,120,371,49,195,232,721,113
0941,Bykle,1999,88,97,207,40,83,96,211,23,171,193,418,63
0941,Bykle,2000,92,96,209,38,87,95,216,22,179,191,425,60
0941,Bykle,2001,90,113,209,37,86,93,222,21,176,206,431,58
0941,Bykle,2002,86,101,205,33,84,91,228,17,170,192,433,50
0941,Bykle,2003,83,90,211,36,87,88,228,18,170,178,439,54
0941,Bykle,2004,85,95,222,31,93,89,233,19,178,184,455,50
0941,Bykle,2005,78,93,221,30,83,88,240,16,161,181,461,46
0941,Bykle,2006,72,93,227,30,80,93,248,17,152,186,475,47
0941,Bykle,2007,80,89,239,26,89,88,264,19,169,177,503,45
0941,Bykle,2008,74,95,244,29,90,99,263,19,164,194,507,48
0941,Bykle,2009,74,102,261,26,98,98,276,19,172,200,537,45
0941,Bykle,2010,84,101,261,24,99,97,278,18,183,198,539,42
0941,Bykle,2011,82,105,267,23,91,109,286,17,173,214,553,40
0941,Bykle,2012,79,100,258,25,91,105,284,18,170,205,542,43
0941,Bykle,2013,71,93,250,22,86,98,277,18,157,191,527,40
0941,Bykle,2014,69,103,255,24,85,98,286,19,154,201,541,43
1001,Kristiansand,1999,6875,7276,18755,3252,7201,7512,17968,1773,14076,14788,36723,5025
1001,Kristiansand,2000,6930,7352,19001,3276,7256,7564,18252,1794,14186,14916,37253,5070
1001,Kristiansand,2001,7024,7321,19181,3311,7346,7564,18544,1820,14370,14885,37725,5131
1001,Kristiansand,2002,7140,7306,19441,3389,7436,7526,18887,1870,14576,14832,38328,5259
1001,Kristiansand,2003,7165,7261,19750,3397,7461,7632,19100,1880,14626,14893,38850,5277
1001,Kristiansand,2004,7197,7354,19938,3413,7467,7710,19382,1937,14664,15064,39320,5350
1001,Kristiansand,2005,7155,7482,20185,3372,7412,7857,19675,1978,14567,15339,39860,5350
1001,Kristiansand,2006,7135,7623,20390,3402,7429,8036,19958,1989,14564,15659,40348,5391
1001,Kristiansand,2007,7099,7765,20710,3407,7450,8102,20200,2055,14549,15867,40910,5462
